hospital_id,hospital_type,beds,doctors,specialties,lat,lon,catchment_area_h3,ward_id
kml_52,,,,,12.9444948,77.6788865,"['886189255bfffff', '8861892093fffff', '8861892515fffff', '8861892505fffff', '8861892501fffff', '8861892511fffff', '88618920bbfffff', '8861892521fffff', '8861892e53fffff', '886189254dfffff', '8861892725fffff', '886189209bfffff', '8861892721fffff', '8861892545fffff', '8861892543fffff', '8861892e5bfffff', '886189250bfffff', '8861892e4bfffff', '8861892ecdfffff', '8861892095fffff', '8861892519fffff', '8861892097fffff', '8861892535fffff', '8861892569fffff', '8861892561fffff', '8861892083fffff', '8861892727fffff', '88618920b3fffff', '8861892507fffff', '88618920d3fffff', '886189253bfffff', '8861892087fffff', '8861892731fffff', '8861892517fffff', '8861892523fffff', '8861892539fffff', '8861892e55fffff', '88618920b1fffff', '886189209dfffff', '886189272dfffff', '886189256dfffff', '8861892549fffff', '8861892563fffff', '88618920bdfffff', '8861892735fffff', '8861892081fffff', '8861892729fffff', '8861892737fffff', '886189255dfffff', '8861892e57fffff', '8861892565fffff', '8861892091fffff', '8861892e51fffff', '8861892509fffff', '8861892465fffff', '8861892529fffff', '8861892ec9fffff', '88618920b7fffff', '8861892e59fffff', '886189272bfffff', '8861892559fffff', '8861892541fffff', '8861892525fffff', '886189252bfffff', '8861892547fffff', '8861892553fffff', '8861892099fffff', '886189251dfffff', '8861892557fffff', '8861892555fffff', '886189208bfffff', '8861892527fffff', '88618920b5fffff', '88618920d7fffff', '88618920b9fffff', '886189252dfffff', '8861892503fffff', '8861892e1bfffff', '8861892733fffff', '8861892531fffff', '8861892567fffff', '886189250dfffff', '8861892e5dfffff', '886189256bfffff', '8861892e19fffff', '886189273dfffff', '886189253dfffff', '8861892551fffff', '8861892723fffff', '8861892e43fffff', '886189254bfffff']",ward_190
kml_53,,,,,12.958533,77.696099,"['8861892093fffff', '88618920adfffff', '8861892505fffff', '8861892501fffff', '88618920a7fffff', '8861892e6bfffff', '88618920bbfffff', '8861892521fffff', '8861892e53fffff', '8861892e41fffff', '886189254dfffff', '8861892725fffff', '886189209bfffff', '8861892545fffff', '8861892e5bfffff', '8861892543fffff', '8861892e4bfffff', '886189208dfffff', '88618920abfffff', '8861892095fffff', '8861892097fffff', '8861892569fffff', '8861892e01fffff', '8861892561fffff', '8861892083fffff', '88618920d5fffff', '8861892727fffff', '88618920b3fffff', '8861892085fffff', '8861892089fffff', '8861892193fffff', '8861892507fffff', '88618920d3fffff', '8861892087fffff', '8861892523fffff', '8861892e55fffff', '88618920b1fffff', '886189209dfffff', '8861892e49fffff', '886189256dfffff', '8861892549fffff', '8861892563fffff', '88618920bdfffff', '88618920d1fffff', '8861892081fffff', '8861892e03fffff', '8861892e57fffff', '8861892e4dfffff', '88618920a5fffff', '8861892565fffff', '8861892e51fffff', '8861892091fffff', '8861892509fffff', '8861892529fffff', '8861892e45fffff', '8861892e11fffff', '88618920b7fffff', '8861892e59fffff', '88618920a1fffff', '8861892e1dfffff', '886189219bfffff', '8861892e09fffff', '88618920a3fffff', '8861892541fffff', '8861892525fffff', '886189252bfffff', '8861892547fffff', '8861892e47fffff', '8861892099fffff', '8861892e0dfffff', '88618920e3fffff', '886189208bfffff', '8861892e0bfffff', '8861892527fffff', '8861892e15fffff', '88618920b5fffff', '8861892e69fffff', '88618920d7fffff', '88618920e7fffff', '88618920b9fffff', '886189252dfffff', '8861892e1bfffff', '8861892567fffff', '886189250dfffff', '8861892e5dfffff', '886189256bfffff', '8861892e19fffff', '88618920a9fffff', '886189253dfffff', '8861892e43fffff', '886189254bfffff']",
kml_54,,,,,12.9379614,77.7515724,"['88618920adfffff', '8861892033fffff', '8861892035fffff', '8861892001fffff', '8861892057fffff', '88618922a5fffff', '88618922b7fffff', '8861892003fffff', '8861892029fffff', '88618922b5fffff', '88618921c3fffff', '8861892015fffff', '88618921d9fffff', '886189201bfffff', '88618920c3fffff', '8861892021fffff', '88618921d1fffff', '88618921dbfffff', '88618922a1fffff', '8861892013fffff', '88618922e7fffff', '88618920ddfffff', '8861892027fffff', '886189208dfffff', '8861892007fffff', '88618920abfffff', '8861892005fffff', '88618920c7fffff', '8861892053fffff', '8861892047fffff', '88618922abfffff', '8861892083fffff', '886189200dfffff', '88618920d5fffff', '886189201dfffff', '8861892085fffff', '8861892089fffff', '88618922a3fffff', '8861892051fffff', '886189203dfffff', '8861892011fffff', '8861892087fffff', '886189205dfffff', '8861892009fffff', '88618922adfffff', '88618921ddfffff', '88618921d3fffff', '8861892081fffff', '88618920c1fffff', '88618920c5fffff', '8861892037fffff', '88618920e9fffff', '88618920e1fffff', '88618921c9fffff', '88618920a5fffff', '88618920ebfffff', '8861892059fffff', '8861892019fffff', '8861892063fffff', '88618920a1fffff', '88618921cbfffff', '8861892023fffff', '88618920cbfffff', '88618920edfffff', '886189202bfffff', '88618921cdfffff', '886189203bfffff', '88618922e5fffff', '8861892055fffff', '88618922a9fffff', '88618920e3fffff', '88618922b1fffff', '886189205bfffff', '886189208bfffff', '8861892199fffff', '886189206bfffff', '886189200bfffff', '88618920cdfffff', '88618922bdfffff', '88618920e7fffff', '8861892043fffff', '8861892031fffff', '88618922a7fffff', '8861892017fffff', '88618920e5fffff', '88618921d5fffff', '8861892039fffff', '88618921c1fffff', '88618921d7fffff', '88618920a9fffff', '88618920c9fffff']",
kml_55,,,,,13.0067422,77.6720158,"['8861892c19fffff', '8861892ee9fffff', '8861892f53fffff', '8861892c01fffff', '8861892c0dfffff', '8861892e07fffff', '8861892e8dfffff', '8861892e25fffff', '8861892e2dfffff', '8861892ee1fffff', '8861892e6bfffff', '8861892ea9fffff', '8861892ea5fffff', '8861892c0bfffff', '8861892c55fffff', '8861892eabfffff', '8861892e53fffff', '8861892c53fffff', '8861892c6bfffff', '8861892c5bfffff', '8861892c57fffff', '8861892c41fffff', '8861892ecdfffff', '8861892c59fffff', '8861892f5bfffff', '8861892f1bfffff', '8861892e01fffff', '8861892e3dfffff', '8861892c47fffff', '8861892ee3fffff', '8861892e39fffff', '8861892e17fffff', '8861892f17fffff', '8861892e65fffff', '8861892c1dfffff', '8861892e13fffff', '8861892e2bfffff', '8861892f19fffff', '8861892eadfffff', '8861892e55fffff', '8861892e37fffff', '8861892e3bfffff', '8861892e35fffff', '8861892e33fffff', '8861892c51fffff', '8861892c4bfffff', '8861892c45fffff', '8861892e63fffff', '8861892ee7fffff', '8861892e03fffff', '8861892e57fffff', '8861892ec7fffff', '8861892e51fffff', '8861892eebfffff', '8861892ec5fffff', '8861892e67fffff', '8861892ec9fffff', '8861892e05fffff', '8861892c4dfffff', '8861892e11fffff', '8861892e1dfffff', '8861892c09fffff', '8861892c49fffff', '8861892e09fffff', '8861892525fffff', '8861892ec1fffff', '8861892e47fffff', '8861892e0dfffff', '8861892e0bfffff', '8861892527fffff', '8861892e15fffff', '8861892e85fffff', '8861892eedfffff', '8861892f13fffff', '8861892ea1fffff', '8861892e27fffff', '8861892e61fffff', '8861892e21fffff', '8861892c03fffff', '8861892e23fffff', '8861892c5dfffff', '8861892e1bfffff', '8861892c43fffff', '8861892e29fffff', '8861892ee5fffff', '8861892e5dfffff', '8861892e19fffff', '8861892c69fffff', '8861892e31fffff', '8861892f11fffff', '8861892e43fffff']",ward_188
kml_56,,,,,13.0149457,77.6782888,"['8861892c19fffff', '8861892f53fffff', '8861892ee9fffff', '8861892c01fffff', '8861892c0dfffff', '8861892e07fffff', '8861892e25fffff', '8861892e2dfffff', '8861892ee1fffff', '8861892e6bfffff', '8861892ea9fffff', '8861892ea5fffff', '8861892c0bfffff', '8861892c55fffff', '8861892f3bfffff', '8861892c53fffff', '8861892c07fffff', '8861892c6bfffff', '8861892c5bfffff', '8861892c57fffff', '8861892c41fffff', '8861892ecdfffff', '8861892c05fffff', '8861892c59fffff', '8861892f5bfffff', '8861892f1bfffff', '8861892e01fffff', '8861892e3dfffff', '8861892c47fffff', '8861892ee3fffff', '8861892c6dfffff', '8861892e39fffff', '8861892e17fffff', '8861892f17fffff', '8861892e65fffff', '8861892c1dfffff', '8861892f59fffff', '8861892e13fffff', '8861892e2bfffff', '8861892f19fffff', '8861892eadfffff', '8861892e55fffff', '8861892e37fffff', '8861892e3bfffff', '8861892e35fffff', '8861892e33fffff', '8861892c51fffff', '8861892c4bfffff', '8861892c45fffff', '8861892e63fffff', '8861892ee7fffff', '8861892e03fffff', '8861892e57fffff', '8861892eebfffff', '8861892c63fffff', '8861892ec5fffff', '8861892e67fffff', '8861892c4dfffff', '8861892e05fffff', '8861892e11fffff', '8861892c09fffff', '8861892e1dfffff', '8861892f51fffff', '8861892c49fffff', '8861892e09fffff', '8861892c61fffff', '8861892f57fffff', '8861892e47fffff', '8861892e0dfffff', '8861892e0bfffff', '8861892e15fffff', '8861892eedfffff', '8861892f13fffff', '8861892ea1fffff', '8861892e27fffff', '8861892e61fffff', '8861892f1dfffff', '8861892e21fffff', '8861892c03fffff', '8861892e23fffff', '8861892c5dfffff', '8861892e1bfffff', '8861892c43fffff', '8861892e29fffff', '8861892f15fffff', '8861892ee5fffff', '8861892e19fffff', '8861892c69fffff', '8861892e31fffff', '8861892f11fffff', '8861892e43fffff']",
kml_57,,,,,12.9987,77.582,"['8860145b03fffff', '8860145b17fffff', '8861892c8bfffff', '8860145b51fffff', '8860145865fffff', '8860145a25fffff', '8860145b23fffff', '8860145b67fffff', '8860145b05fffff', '8861892e9bfffff', '8860145b69fffff', '8861892cd9fffff', '8861892eb7fffff', '8860145943fffff', '8860145b57fffff', '8860145b11fffff', '8861892c91fffff', '88618925a3fffff', '8860145861fffff', '8860145949fffff', '8861892e95fffff', '8861892cddfffff', '8860145b49fffff', '8860145b0dfffff', '8860145b63fffff', '8860145b59fffff', '8860145869fffff', '8861892c93fffff', '8860145b65fffff', '8861892e91fffff', '8860145b2bfffff', '8860145947fffff', '8860145b6bfffff', '8861892cdbfffff', '8860145b29fffff', '8860145b35fffff', '8860145b2dfffff', '8860145b45fffff', '8860145b33fffff', '88618925a7fffff', '8860145b61fffff', '8860145b01fffff', '8861892e97fffff', '8860145b21fffff', '8861892c99fffff', '8860145b0bfffff', '8860145959fffff', '8860145b3bfffff', '8860145b41fffff', '886014586dfffff', '886014594bfffff', '8861892cd1fffff', '8860145b13fffff', '8860145b6dfffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '8861892eb1fffff', '886014594dfffff', '8861892e93fffff', '8860145b55fffff', '8861892c9bfffff', '8860145b37fffff', '8860145b5bfffff', '88618925b7fffff', '8861892cd3fffff', '8860145b43fffff', '8861892cd7fffff', '8860145a2dfffff', '8861892eb3fffff', '8860145b09fffff', '8860145b1bfffff', '886014595dfffff', '8860145b31fffff', '8860145b19fffff', '8860145b15fffff', '8861892eb9fffff', '8860145b25fffff', '8860145b1dfffff', '8861892cd5fffff', '8861892ebbfffff', '8860145945fffff', '8861892c9dfffff', '8860145b4dfffff', '8860145b5dfffff', '8860145b07fffff', '8860145941fffff', '8860145b27fffff', '8860145b39fffff', '8860145b47fffff', '8860145b3dfffff']",ward_16
kml_58,,,,,12.9531,77.577,"['8860145b03fffff', '88618925a1fffff', '8860145b51fffff', '8860145a25fffff', '886189259dfffff', '8860145a4dfffff', '8861892583fffff', '8861892e9bfffff', '8860145b69fffff', '8860145a01fffff', '8860145b57fffff', '8860145b11fffff', '886189258dfffff', '8860145a09fffff', '88618925a3fffff', '8860145a69fffff', '8860145a41fffff', '8860145b49fffff', '8860145a23fffff', '886189258bfffff', '8861892595fffff', '8860145b0dfffff', '8860145b59fffff', '8860145a4bfffff', '88618925d5fffff', '8860145b6bfffff', '8860145a67fffff', '88618925a9fffff', '8860145a65fffff', '8861892597fffff', '886189259bfffff', '88618925bdfffff', '88618925abfffff', '8861892581fffff', '8861892599fffff', '8860145a6dfffff', '8860145a21fffff', '8860145b45fffff', '88618925d1fffff', '88618925a7fffff', '88618924a7fffff', '8860145a3dfffff', '8860145b01fffff', '8860145b0bfffff', '88618925e7fffff', '88618925d7fffff', '8860145b41fffff', '8861892591fffff', '8860145a61fffff', '88618925b5fffff', '8860145b53fffff', '8860145b4bfffff', '88618925a5fffff', '8861892589fffff', '8860145a27fffff', '8860145a29fffff', '8860145b55fffff', '8861892e93fffff', '88618925adfffff', '88618925b9fffff', '8860145b5bfffff', '8860145a63fffff', '8860145a05fffff', '88618925d3fffff', '88618925b7fffff', '8860145a6bfffff', '8861892585fffff', '8860145b43fffff', '8860145a0dfffff', '8860145a2dfffff', '8860145b09fffff', '88618925bbfffff', '8860145b1bfffff', '88618925e3fffff', '8860145b19fffff', '8860145a2bfffff', '8860145b15fffff', '8861892587fffff', '8860145a49fffff', '88618925b3fffff', '8860145b1dfffff', '88618925b1fffff', '88618924a5fffff', '8860145a43fffff', '8860145b4dfffff', '8860145a47fffff', '8860145b5dfffff', '8861892593fffff', '8860145b47fffff', '8860145a07fffff', '8860145a45fffff']",ward_11
kml_59,,,,,12.9112,77.604,"['88618924bdfffff', '8861892403fffff', '88618925c7fffff', '886189259dfffff', '8860145a4dfffff', '8861892427fffff', '8861892431fffff', '8861892583fffff', '88618925ebfffff', '886189242dfffff', '886189258dfffff', '88618924c5fffff', '88618924cdfffff', '88618925c5fffff', '88618924ebfffff', '8861892439fffff', '8861892401fffff', '8861892413fffff', '88618924e9fffff', '886189258bfffff', '8861892595fffff', '88618924c7fffff', '88618925d5fffff', '88618925e9fffff', '88618924a1fffff', '8861892405fffff', '8861892487fffff', '8861892457fffff', '8861892429fffff', '88618924b5fffff', '8861892437fffff', '886189259bfffff', '8861892597fffff', '8861892599fffff', '8861892581fffff', '886189241bfffff', '88618925d1fffff', '8861892423fffff', '88618924a7fffff', '88618924a9fffff', '886189241dfffff', '8861892433fffff', '88618925cbfffff', '88618925c1fffff', '88618924c3fffff', '886189243dfffff', '88618924e7fffff', '88618925d7fffff', '8861892435fffff', '8861892591fffff', '886189248dfffff', '886189240bfffff', '88618924e1fffff', '88618924e3fffff', '88618924e5fffff', '886189242bfffff', '8861892589fffff', '8861892425fffff', '8861892417fffff', '88618925c9fffff', '8861892407fffff', '88618924a3fffff', '8861892485fffff', '88618924c1fffff', '88618925b9fffff', '8861892421fffff', '886189243bfffff', '88618925d3fffff', '8861892585fffff', '886189251bfffff', '88618924abfffff', '88618925c3fffff', '88618925bbfffff', '88618925e3fffff', '88618925d9fffff', '8861892411fffff', '8861892481fffff', '8861892587fffff', '8860145a49fffff', '8861892415fffff', '88618925e1fffff', '88618924edfffff', '88618924a5fffff', '88618924adfffff', '8861892513fffff', '88618925dbfffff', '88618925cdfffff', '88618925ddfffff', '8861892593fffff', '8861892419fffff', '8861892489fffff']",ward_139
kml_60,,,,,13.0,77.6115,"['8861892c8bfffff', '88618925a1fffff', '8861892e8dfffff', '8860145b67fffff', '8860145b05fffff', '8861892eb5fffff', '8861892e9bfffff', '8860145b69fffff', '8861892ee1fffff', '8861892cd9fffff', '8861892eb7fffff', '8861892ea7fffff', '8861892ea9fffff', '88618925a3fffff', '8861892eabfffff', '8861892ea5fffff', '8861892ed7fffff', '8861892e83fffff', '8861892e95fffff', '8861892cddfffff', '8861892e81fffff', '8861892e87fffff', '8861892ed9fffff', '8860145b49fffff', '8861892ccdfffff', '8860145b0dfffff', '8860145b63fffff', '8860145b65fffff', '8861892e91fffff', '8861892ee3fffff', '8860145b2bfffff', '8860145b6bfffff', '8861892cc1fffff', '8861892cdbfffff', '8860145b29fffff', '8861892ebdfffff', '8860145b2dfffff', '8861892ccbfffff', '8860145b45fffff', '88618925a7fffff', '8860145b61fffff', '8861892cc9fffff', '8861892eadfffff', '8860145b01fffff', '8861892e97fffff', '8860145b21fffff', '8861892c99fffff', '8861892ed5fffff', '8861892e9dfffff', '8860145b41fffff', '8861892ee7fffff', '8861892e99fffff', '8861892c1bfffff', '8861892ec7fffff', '8861892cd1fffff', '8861892c89fffff', '8860145b6dfffff', '8861892e89fffff', '8861892eebfffff', '88618925b5fffff', '8860145b4bfffff', '8861892c13fffff', '88618925a5fffff', '8861892eb1fffff', '8861892ed1fffff', '8861892e93fffff', '88618925adfffff', '8861892e8bfffff', '8861892eddfffff', '8861892cc7fffff', '8861892cd3fffff', '8861892cc5fffff', '8861892cd7fffff', '8860145b43fffff', '8861892eb3fffff', '8860145b09fffff', '8861892e85fffff', '8861892ec3fffff', '8861892cc3fffff', '8861892ed3fffff', '8861892ea1fffff', '8861892eb9fffff', '8860145b25fffff', '8861892cd5fffff', '8861892ea3fffff', '8861892ebbfffff', '8861892c9dfffff', '8860145b4dfffff', '8860145b07fffff', '8860145b47fffff', '8861892edbfffff']",ward_41
kml_61,,,,,12.9948,77.5261,"['8860145853fffff', '8860145b17fffff', '8860145b03fffff', '8860145865fffff', '8860145a25fffff', '8860145803fffff', '886014591bfffff', '8860145957fffff', '8860145863fffff', '8860145855fffff', '8860145953fffff', '8860145851fffff', '8860145951fffff', '886014585dfffff', '8860145849fffff', '8860145837fffff', '8860145b11fffff', '8860145819fffff', '8860145861fffff', '886014584dfffff', '8860145aa5fffff', '8860145827fffff', '8860145aadfffff', '8860145817fffff', '886014580bfffff', '886014583bfffff', '886014583dfffff', '8860145a31fffff', '8860145a23fffff', '88601459cdfffff', '8860145823fffff', '8860145845fffff', '886014582dfffff', '886014585bfffff', '8860145869fffff', '8860145ae5fffff', '8860145843fffff', '8860145859fffff', '8860145867fffff', '886014581bfffff', '8860145833fffff', '886014586bfffff', '8860145a21fffff', '8860145b33fffff', '8860145a3dfffff', '8860145835fffff', '8860145959fffff', '8860145955fffff', '8860145811fffff', '886014582bfffff', '8860145b3bfffff', '886014586dfffff', '8860145919fffff', '8860145805fffff', '8860145a37fffff', '8860145b13fffff', '8860145815fffff', '8860145847fffff', '8860145a33fffff', '8860145841fffff', '8860145a27fffff', '886014595bfffff', '8860145839fffff', '8860145813fffff', '8860145809fffff', '8860145b37fffff', '88601458e9fffff', '8860145829fffff', '8860145a35fffff', '8860145ae7fffff', '8860145b1bfffff', '8860145831fffff', '886014595dfffff', '8860145b31fffff', '8860145b19fffff', '88601459cbfffff', '8860145a2bfffff', '8860145857fffff', '8860145821fffff', '8860145b15fffff', '886014581dfffff', '8860145b1dfffff', '8860145825fffff', '8860145807fffff', '8860145801fffff', '88601459c9fffff', '88601458edfffff', '8860145b39fffff', '88601459c1fffff', '886014584bfffff', '886014580dfffff']",ward_70
kml_62,,,,,12.9844,77.5553,"['8860145b17fffff', '8860145b03fffff', '8860145b51fffff', '8860145865fffff', '8860145a25fffff', '8860145b23fffff', '8860145b05fffff', '8860145863fffff', '8860145953fffff', '8860145855fffff', '8860145951fffff', '8860145849fffff', '886014585dfffff', '8860145b57fffff', '8860145b11fffff', '8860145861fffff', '8860145949fffff', '886014584dfffff', '886014580bfffff', '8860145a31fffff', '8860145a23fffff', '8860145845fffff', '8860145b0dfffff', '886014582dfffff', '8860145b63fffff', '8860145b59fffff', '8860145869fffff', '8860145843fffff', '8860145b2bfffff', '8860145b6bfffff', '8860145867fffff', '8860145a67fffff', '8860145b29fffff', '8860145a65fffff', '8860145b35fffff', '886014586bfffff', '8860145a6dfffff', '8860145a21fffff', '8860145b45fffff', '8860145b33fffff', '8860145a3dfffff', '8860145b01fffff', '8860145b21fffff', '8860145b0bfffff', '8860145959fffff', '8860145b3bfffff', '8860145b41fffff', '886014586dfffff', '886014594bfffff', '8860145805fffff', '8860145a61fffff', '8860145a37fffff', '8860145b13fffff', '8860145b53fffff', '8860145b4bfffff', '8860145847fffff', '8860145841fffff', '8860145a27fffff', '886014595bfffff', '8860145b55fffff', '8860145a29fffff', '8860145809fffff', '8860145b37fffff', '8860145b5bfffff', '8860145a05fffff', '8860145a63fffff', '88618925b7fffff', '8860145829fffff', '8860145a35fffff', '8860145b43fffff', '8860145a2dfffff', '8860145b09fffff', '8860145b1bfffff', '886014595dfffff', '8860145b31fffff', '8860145b19fffff', '8860145a2bfffff', '8860145b15fffff', '88618925b3fffff', '8860145b1dfffff', '8860145801fffff', '8860145b5dfffff', '8860145b07fffff', '8860145a39fffff', '8860145b27fffff', '8860145b39fffff', '8860145b47fffff', '886014584bfffff', '886014580dfffff', '8860145a07fffff', '8860145b3dfffff']",ward_15
