h3_id,centroid_lat,centroid_lon,ward_id,hex_area_sqm,total_buildings,total_footprint_m2,builtup_pct,avg_floors,avg_height_m
8860145b65fffff,13.00839697893067,77.59932622026093,ward_33,759508.6776453978,1425,155938.75756867888,20.531530732751435,,
8860145861fffff,13.001113854397865,77.53602722216603,ward_68,758710.3106532266,2108,246921.8756005917,32.5449479377708,,
8860145943fffff,13.030980731701623,77.55336819577805,ward_114,758879.226303185,1327,221588.03715990426,29.19938107139279,,
8861892c19fffff,13.030693712709647,77.64606433319342,ward_160,760066.224686032,1467,192474.9873128894,25.323449597092267,,
8861892cc1fffff,13.03077528816037,77.62077401362598,ward_123,759742.8141961307,2087,252376.72063205464,33.21870452951761,0.0023957834211787254,
8861892eedfffff,13.000701435072846,77.66241803701115,ward_144,760329.1110838641,71,8688.493106879927,1.1427279292902923,,
8861892cddfffff,13.023333409293693,77.60800531708549,ward_88,759592.9124614134,1576,255228.91557374303,33.60075000524816,0.0019035532994923859,
8861892cd5fffff,13.030828297057552,77.60391777923702,ward_97,759527.0751104859,3318,346556.4038454229,45.6279196887103,0.004219409282700422,
8861892ea1fffff,13.015755173949387,77.63737947662258,ward_131,759982.2140729353,2908,339351.29587235645,44.65253128144773,,
8861892eb5fffff,13.015810682380918,77.6205209256754,ward_82,759766.5693862427,1308,128001.79850051626,16.847516547604766,,
8861892e81fffff,12.993320087536638,77.63278398122625,ward_89,759963.6683612313,368,72790.66976588946,9.578177588785742,,
8861892c11fffff,13.03819054088336,77.64197587805354,ward_143,760000.3968756648,444,82955.18866336471,10.915150703129973,0.02702702702702703,
8860145b1bfffff,12.978636375286458,77.54828420872522,ward_26,758907.4972979068,993,224067.13810178623,29.524960406845125,0.010070493454179255,
8861892cd7fffff,13.030854389313058,77.59549085639547,ward_71,759419.1660259668,3291,322900.1930573452,42.519363153168605,0.002127013065937405,
8860145909fffff,13.038472194011272,77.54928173934807,ward_114,758813.2847458483,526,54293.96543562503,7.155115300045107,,
8861892e8dfffff,12.993291008957842,77.64121340204981,ward_80,760071.4726140872,766,64759.32195370877,8.520162154091155,,
8860145843fffff,12.97871585597339,77.5230259231965,ward_79,758583.121234854,294,48280.840817571494,6.3646078413896,,
8861892e8bfffff,12.98585152229736,77.62844283689923,ward_80,759921.4627949831,158,51651.0174799841,6.796888890335089,,
8861892c1dfffff,13.038163286144343,77.65040739429347,ward_160,760108.1578486931,395,70959.28200896374,9.335419081647178,0.005063291139240506,
8861892e13fffff,12.985732710840303,77.66216283282093,ward_148,760352.5848805152,75,21389.38993467236,2.813088343486538,,
8861892c57fffff,13.030665970694463,77.65449603016886,ward_160,760173.9752303845,1511,242921.88228454013,31.95609034246644,0.025810721376571807,10.0
8861892cd9fffff,13.015865092134925,77.60366555771044,ward_57,759550.8190578873,1535,135088.42394798924,17.785304229616504,,
8860145869fffff,12.993621857898095,77.54011289490514,ward_42,758776.0818590759,2546,318048.7422057063,41.91602105148803,,
8861892edbfffff,12.963417125650698,77.62384889837921,ward_129,759902.4261178045,89,44030.609381333634,5.794245138323555,,
8861892cc3fffff,13.030801930031977,77.61234549839781,ward_88,759634.9578442889,2294,298656.1962386625,39.315752014124854,0.003051438535309503,
8860145a2dfffff,12.96364890867272,77.55645548005772,ward_14,759038.7433059496,336,101205.62290820193,13.333393558727536,0.8541666666666666,103.21
8860145a37fffff,12.963758240514686,77.52277790012499,ward_115,758606.2721913914,394,54778.2446774307,7.220905848720758,,
8861892eb3fffff,13.008369698261506,77.60775289159683,ward_49,759616.5819788985,1630,164531.91553194379,21.65986359899057,,
8861892cc7fffff,13.038270653974694,77.61668610165916,ward_123,759676.9551913404,846,93898.44986116365,12.36031305405511,0.015366430260047281,
8861892c89fffff,13.038296808216474,77.60825776781061,ward_113,759569.0884662991,1228,151463.1513398385,19.940668155107353,,
8861892c8bfffff,13.03832268752397,77.59983023019032,ward_113,759461.195377813,1199,122850.20296627468,16.175968398906775,0.010008340283569641,
8861892c55fffff,13.03063795345367,77.66292852194961,ward_193,760281.6992538727,86,28450.956694246088,3.7421598760258683,,
8860145a01fffff,12.941250792313223,77.54345128214575,ward_73,758911.0734045866,2074,291525.0757273471,38.413601532986306,0.0048216007714561235,
8860145845fffff,12.986155643594184,77.53577851325467,ward_54,758733.7012145497,1203,194881.28972418082,25.685070982377987,0.0016625103906899418,
8861892c0bfffff,13.03813575609111,77.65883970549991,ward_193,760215.8923157629,240,33263.30492736961,4.375507702955699,,
8860145a4dfffff,12.92620175933369,77.56846196730866,ward_64,759258.0894078222,982,194201.2332504713,25.5777628134245,0.004073319755600814,
8860145a09fffff,12.933756294262166,77.54753632239272,ward_85,758976.5366909947,2267,319763.20197758946,42.13084153717073,,
88618925e5fffff,12.955918750503576,77.62793597174608,ward_129,759967.9021188222,146,30355.53539937365,3.994318090901096,,
8861892ea3fffff,13.015783065537741,77.62894980340228,ward_121,759874.4049482101,1647,214733.72931554398,28.259108073284736,0.0012143290831815423,
8860145a19fffff,12.926348571692248,77.52636640975477,ward_136,758717.5634124704,194,32228.721765034796,4.247789074511502,,
8861892ea9fffff,13.008257830533166,77.64146753530702,ward_131,760047.9353433877,3045,319699.5633280218,42.06307897982545,0.0006568144499178982,
8860145a67fffff,12.95615443217079,77.56054109968734,ward_18,759104.3027195798,1179,252057.6963677184,33.20461963720825,0.005089058524173028,10.0
8860145a47fffff,12.93372714683367,77.55595604907661,ward_85,759084.6261272018,1761,345393.33659004164,45.50129520501752,,
8860145a57fffff,12.926319754173505,77.53478392609289,ward_112,758825.7209295228,720,77135.94043668489,10.165172095405161,,
886189258dfffff,12.941013871091938,77.61082994895047,ward_77,759775.1371342631,1267,206271.38083660358,27.149003797968778,0.022099447513812154,
8861892507fffff,12.948325525689262,77.65730978089742,ward_190,760356.7182663562,18,2676.126132798254,0.3519566630383603,,
886014590bfffff,13.038496150910532,77.5408597823649,ward_150,758705.2078880639,8,6237.942991934173,0.8221827037800553,,
8860145a39fffff,12.948772694972423,77.53094766754822,ward_84,758737.4313816256,852,232717.37054248742,30.671660698052015,,
8861892519fffff,12.925920310525122,77.64428415039639,ward_129,760229.3804057286,12,16853.82680639321,2.2169396817311178,,
8861892557fffff,12.925887672543519,77.65271281362104,ward_129,760337.1695033002,10,12641.250745960786,1.6625848706329642,6.5,40.36
8861892501fffff,12.940824702391293,77.66139737332043,ward_190,760422.0775236053,45,11008.80881769779,1.4477234608375835,,
8860145a0dfffff,12.941222132500588,77.55187082632979,ward_73,759019.1732252808,2272,280848.858394053,37.001549934588496,0.0017605633802816902,
8860145a11fffff,12.933842101009484,77.52228192831956,ward_136,758652.1114500655,74,8539.41494590815,1.1256035298690674,,
8860145a21fffff,12.963676651272364,77.54803488836966,ward_38,758930.6647563328,571,167605.43109032986,22.08441941717329,0.017513134851138354,
8860145a07fffff,12.948744795687809,77.5393662313292,ward_84,758845.567710566,380,100062.35135924588,13.186128458407365,0.14736842105263157,10.0
8860145863fffff,13.001139156920466,77.52760754397319,ward_105,758602.1805490821,1041,114631.02758873213,15.110822316086846,,
8860145867fffff,13.008605353931047,77.53194153892953,ward_94,758644.4971515065,308,55067.40766611894,7.258657760371469,,0.0
8861892515fffff,12.94088885295065,77.64453838596222,ward_129,760206.5366491139,6,10029.908934741923,1.3193663104966693,,
8860145829fffff,13.00863016815135,77.52352204369554,ward_105,758536.3567860819,11,1770.1224092822085,0.23336025932655569,,
8860145919fffff,13.031053244764324,77.52810417131663,ward_127,758554.9480570849,38,33917.04696207535,4.471270940747054,,
8860145911fffff,13.038543241810814,77.52401826336072,ward_127,758488.9757853963,17,24835.100916161344,3.2742863388944077,,
8861892ee3fffff,13.000759991075592,77.64555558240792,ward_144,760113.6141204067,27,35647.8591065254,4.68980668735642,,
8860145825fffff,13.023586860810711,77.52377014113051,ward_127,758512.7433424384,27,31209.840486952216,4.114609907464958,,
8861892555fffff,12.92585476110848,77.66114227116428,ward_129,760444.9320741046,2,3210.398578355662,0.422173709488646,14.0,
